FILEPATH,FILENAME,CFC_CAPTURE_ID,TEC_READING(CELCIUS)
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_090_INTTIME_01p5/DEG_POS_10/cfc_capture_1719353093814.tiff,cfc_capture_1719353093814_tiff,1719353093814,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_NEG_40/cfc_capture_1719353095261.tiff,cfc_capture_1719353095261_tiff,1719353095261,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_050_INTTIME_02p0/DEG_0/cfc_capture_1719353095383.tiff,cfc_capture_1719353095383_tiff,1719353095383,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_POS_10/cfc_capture_1719353096365.tiff,cfc_capture_1719353096365_tiff,1719353096365,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_090_INTTIME_01p5/DEG_POS_10/cfc_capture_1719353097082.tiff,cfc_capture_1719353097082_tiff,1719353097082,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_NEG_40/cfc_capture_1719353098482.tiff,cfc_capture_1719353098482_tiff,1719353098482,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_050_INTTIME_02p0/DEG_0/cfc_capture_1719353098623.tiff,cfc_capture_1719353098623_tiff,1719353098623,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_090_INTTIME_01p5/DEG_POS_10/cfc_capture_1719353100353.tiff,cfc_capture_1719353100353_tiff,1719353100353,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_090_INTTIME_01p5/DEG_POS_10/cfc_capture_1719353103591.tiff,cfc_capture_1719353103591_tiff,1719353103591,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_20/cfc_capture_1719353107825.tiff,cfc_capture_1719353107825_tiff,1719353107825,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_20/cfc_capture_1719353111075.tiff,cfc_capture_1719353111075_tiff,1719353111075,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_20/cfc_capture_1719353114320.tiff,cfc_capture_1719353114320_tiff,1719353114320,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_0/cfc_capture_1719353116359.tiff,cfc_capture_1719353116359_tiff,1719353116359,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_20/cfc_capture_1719353117571.tiff,cfc_capture_1719353117571_tiff,1719353117571,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_0/cfc_capture_1719353119590.tiff,cfc_capture_1719353119590_tiff,1719353119590,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_20/cfc_capture_1719353120828.tiff,cfc_capture_1719353120828_tiff,1719353120828,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_0/cfc_capture_1719353122867.tiff,cfc_capture_1719353122867_tiff,1719353122867,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_0/cfc_capture_1719353126102.tiff,cfc_capture_1719353126102_tiff,1719353126102,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353127254.tiff,cfc_capture_1719353127254_tiff,1719353127254,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353130504.tiff,cfc_capture_1719353130504_tiff,1719353130504,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353133721.tiff,cfc_capture_1719353133721_tiff,1719353133721,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353136990.tiff,cfc_capture_1719353136990_tiff,1719353136990,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353140217.tiff,cfc_capture_1719353140217_tiff,1719353140217,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353143429.tiff,cfc_capture_1719353143429_tiff,1719353143429,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353146686.tiff,cfc_capture_1719353146686_tiff,1719353146686,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353149980.tiff,cfc_capture_1719353149980_tiff,1719353149980,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353153222.tiff,cfc_capture_1719353153222_tiff,1719353153222,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/CLOSE_UP/20250207_FILTPOS_010_INTTIME_02p0/cfc_capture_1719353156297.tiff,cfc_capture_1719353156297_tiff,1719353156297,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353156485.tiff,cfc_capture_1719353156485_tiff,1719353156485,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/CLOSE_UP/20250207_FILTPOS_010_INTTIME_02p0/cfc_capture_1719353159552.tiff,cfc_capture_1719353159552_tiff,1719353159552,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353159761.tiff,cfc_capture_1719353159761_tiff,1719353159761,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_130_INTTIME_02/cfc_capture_1719353161684.tiff,cfc_capture_1719353161684_tiff,1719353161684,35
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/CLOSE_UP/20250207_FILTPOS_010_INTTIME_02p0/cfc_capture_1719353162781.tiff,cfc_capture_1719353162781_tiff,1719353162781,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353163013.tiff,cfc_capture_1719353163013_tiff,1719353163013,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_130_INTTIME_02/cfc_capture_1719353164942.tiff,cfc_capture_1719353164942_tiff,1719353164942,31
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/CLOSE_UP/20250207_FILTPOS_010_INTTIME_02p0/cfc_capture_1719353166014.tiff,cfc_capture_1719353166014_tiff,1719353166014,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_10/cfc_capture_1719353166048.tiff,cfc_capture_1719353166048_tiff,1719353166048,34
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353166254.tiff,cfc_capture_1719353166254_tiff,1719353166254,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_130_INTTIME_02/cfc_capture_1719353168196.tiff,cfc_capture_1719353168196_tiff,1719353168196,26
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353168681.tiff,cfc_capture_1719353168681_tiff,1719353168681,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/CLOSE_UP/20250207_FILTPOS_010_INTTIME_02p0/cfc_capture_1719353169243.tiff,cfc_capture_1719353169243_tiff,1719353169243,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_10/cfc_capture_1719353169292.tiff,cfc_capture_1719353169292_tiff,1719353169292,30
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353169525.tiff,cfc_capture_1719353169525_tiff,1719353169525,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_130_INTTIME_02/cfc_capture_1719353171451.tiff,cfc_capture_1719353171451_tiff,1719353171451,23
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353171948.tiff,cfc_capture_1719353171948_tiff,1719353171948,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/CLOSE_UP/20250207_FILTPOS_010_INTTIME_02p0/cfc_capture_1719353172467.tiff,cfc_capture_1719353172467_tiff,1719353172467,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_10/cfc_capture_1719353172574.tiff,cfc_capture_1719353172574_tiff,1719353172574,25
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353172775.tiff,cfc_capture_1719353172775_tiff,1719353172775,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353175187.tiff,cfc_capture_1719353175187_tiff,1719353175187,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/CLOSE_UP/20250207_FILTPOS_010_INTTIME_02p0/cfc_capture_1719353175719.tiff,cfc_capture_1719353175719_tiff,1719353175719,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_10/cfc_capture_1719353175843.tiff,cfc_capture_1719353175843_tiff,1719353175843,23
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353176029.tiff,cfc_capture_1719353176029_tiff,1719353176029,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353178411.tiff,cfc_capture_1719353178411_tiff,1719353178411,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/CLOSE_UP/20250207_FILTPOS_010_INTTIME_02p0/cfc_capture_1719353178948.tiff,cfc_capture_1719353178948_tiff,1719353178948,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_POS_30/cfc_capture_1719353179064.tiff,cfc_capture_1719353179064_tiff,1719353179064,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353179252.tiff,cfc_capture_1719353179252_tiff,1719353179252,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_050_INTTIME_02p0/DEG_POS_10/cfc_capture_1719353179878.tiff,cfc_capture_1719353179878_tiff,1719353179878,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353181668.tiff,cfc_capture_1719353181668_tiff,1719353181668,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/CLOSE_UP/20250207_FILTPOS_010_INTTIME_02p0/cfc_capture_1719353182188.tiff,cfc_capture_1719353182188_tiff,1719353182188,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_POS_30/cfc_capture_1719353182317.tiff,cfc_capture_1719353182317_tiff,1719353182317,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353182504.tiff,cfc_capture_1719353182504_tiff,1719353182504,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_050_INTTIME_02p0/DEG_POS_10/cfc_capture_1719353183162.tiff,cfc_capture_1719353183162_tiff,1719353183162,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353184941.tiff,cfc_capture_1719353184941_tiff,1719353184941,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_POS_30/cfc_capture_1719353185541.tiff,cfc_capture_1719353185541_tiff,1719353185541,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353185806.tiff,cfc_capture_1719353185806_tiff,1719353185806,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_050_INTTIME_02p0/DEG_POS_10/cfc_capture_1719353186382.tiff,cfc_capture_1719353186382_tiff,1719353186382,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_0/cfc_capture_1719353186680.tiff,cfc_capture_1719353186680_tiff,1719353186680,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353188166.tiff,cfc_capture_1719353188166_tiff,1719353188166,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_POS_30/cfc_capture_1719353188793.tiff,cfc_capture_1719353188793_tiff,1719353188793,46
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353189061.tiff,cfc_capture_1719353189061_tiff,1719353189061,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_050_INTTIME_02p0/DEG_POS_10/cfc_capture_1719353189609.tiff,cfc_capture_1719353189609_tiff,1719353189609,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_0/cfc_capture_1719353189919.tiff,cfc_capture_1719353189919_tiff,1719353189919,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353192308.tiff,cfc_capture_1719353192308_tiff,1719353192308,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_0/cfc_capture_1719353193144.tiff,cfc_capture_1719353193144_tiff,1719353193144,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353195587.tiff,cfc_capture_1719353195587_tiff,1719353195587,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_0/cfc_capture_1719353196421.tiff,cfc_capture_1719353196421_tiff,1719353196421,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353198838.tiff,cfc_capture_1719353198838_tiff,1719353198838,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_0/cfc_capture_1719353199686.tiff,cfc_capture_1719353199686_tiff,1719353199686,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353202108.tiff,cfc_capture_1719353202108_tiff,1719353202108,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_0/cfc_capture_1719353202935.tiff,cfc_capture_1719353202935_tiff,1719353202935,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_10/cfc_capture_1719353203161.tiff,cfc_capture_1719353203161_tiff,1719353203161,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353205322.tiff,cfc_capture_1719353205322_tiff,1719353205322,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_10/cfc_capture_1719353206433.tiff,cfc_capture_1719353206433_tiff,1719353206433,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353208618.tiff,cfc_capture_1719353208618_tiff,1719353208618,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_10/cfc_capture_1719353209666.tiff,cfc_capture_1719353209666_tiff,1719353209666,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353211865.tiff,cfc_capture_1719353211865_tiff,1719353211865,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_10/cfc_capture_1719353212939.tiff,cfc_capture_1719353212939_tiff,1719353212939,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353215137.tiff,cfc_capture_1719353215137_tiff,1719353215137,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_10/cfc_capture_1719353216164.tiff,cfc_capture_1719353216164_tiff,1719353216164,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_01p5/DEG_POS_40/cfc_capture_1719353216324.tiff,cfc_capture_1719353216324_tiff,1719353216324,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353218393.tiff,cfc_capture_1719353218393_tiff,1719353218393,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_01p5/DEG_POS_40/cfc_capture_1719353219578.tiff,cfc_capture_1719353219578_tiff,1719353219578,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353221656.tiff,cfc_capture_1719353221656_tiff,1719353221656,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_01p5/DEG_POS_40/cfc_capture_1719353222828.tiff,cfc_capture_1719353222828_tiff,1719353222828,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353223859.tiff,cfc_capture_1719353223859_tiff,1719353223859,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353224924.tiff,cfc_capture_1719353224924_tiff,1719353224924,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353227112.tiff,cfc_capture_1719353227112_tiff,1719353227112,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_169_INTTIME_00p25/cfc_capture_1719353227219.tiff,cfc_capture_1719353227219_tiff,1719353227219,40
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353228152.tiff,cfc_capture_1719353228152_tiff,1719353228152,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353230384.tiff,cfc_capture_1719353230384_tiff,1719353230384,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_169_INTTIME_00p25/cfc_capture_1719353230457.tiff,cfc_capture_1719353230457_tiff,1719353230457,40
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353231427.tiff,cfc_capture_1719353231427_tiff,1719353231427,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353233640.tiff,cfc_capture_1719353233640_tiff,1719353233640,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_169_INTTIME_00p25/cfc_capture_1719353233663.tiff,cfc_capture_1719353233663_tiff,1719353233663,40
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353234697.tiff,cfc_capture_1719353234697_tiff,1719353234697,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_169_INTTIME_00p25/cfc_capture_1719353236896.tiff,cfc_capture_1719353236896_tiff,1719353236896,40
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353237936.tiff,cfc_capture_1719353237936_tiff,1719353237936,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_169_INTTIME_00p25/cfc_capture_1719353240128.tiff,cfc_capture_1719353240128_tiff,1719353240128,40
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353241309.tiff,cfc_capture_1719353241309_tiff,1719353241309,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_169_INTTIME_00p25/cfc_capture_1719353243386.tiff,cfc_capture_1719353243386_tiff,1719353243386,40
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353244538.tiff,cfc_capture_1719353244538_tiff,1719353244538,45
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_130_INTTIME_02p0/DEG_NEG_40/cfc_capture_1719353245203.tiff,cfc_capture_1719353245203_tiff,1719353245203,44
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250203_FILTPOS_10_INTTIME_20/cfc_capture_1719353247845.tiff,cfc_capture_1719353247845_tiff,1719353247845,45
